intersection_id,leg_bearing,photo_filename,photo_dist_m,u_deg,photo_x,photo_y,photo_bearing_to_inter,candidate_rank,is_panorama,selected_direction,photo_filepath,filepath_front,filepath_right,filepath_back,filepath_left,requires_stitch,stitch_left_filepath,stitch_right_filepath,stitch_inter_col_frac,neighbor_jte_id,WVK_ID,intensity_wvk,dim_type,dim_risk,dim_priority,dim_speed,is_centrum,direction_patched,quality_patched
182277001,62.8,127_01602,20.3,64.9,91029.528,438823.925,64.9,1,False,front,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b687fff/127_01602_front.jpg,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b687fff/127_01602_front.jpg,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b687fff/127_01602_right.jpg,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b687fff/127_01602_back.jpg,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b687fff/127_01602_left.jpg,True,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b687fff/127_01602_front.jpg,88196bb0b7fffff/89196bb0b6bffff/8a196bb0b687fff/127_01602_right.jpg,0.5071,181277009,181277044,200.0,4+,_,geen_voorrang,_,False,False,False
183263018,280.9,392_02623,18.8,-80.9,91989.144,431711.786,279.1,1,False,front,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_right.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_back.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_left.jpg,True,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_left.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_front.jpg,0.9716,184263023,183263047,800.0,4+,_,geen_voorrang,_,False,False,False
183263020,281.2,392_02331,19.2,-78.5,91832.246,431741.773,281.5,1,False,front,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_right.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_back.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_left.jpg,False,,,,183263019,183263049,1200.0,T,_,geen_voorrang,_,False,True,False
183263025,281.4,378_00901,19.3,-81.6,91586.484,431946.176,278.4,1,False,front,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_00901_front.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_00901_front.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_00901_right.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_00901_back.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_00901_left.jpg,True,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_00901_left.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_00901_front.jpg,0.9854,183263026,183263012,1500.0,4+,_,geen_voorrang,_,False,True,False
183264037,100.9,379_00184,21.2,99.5,91502.517,432104.204,99.5,1,False,front,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d497fff/379_00184_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d497fff/379_00184_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d497fff/379_00184_right.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d497fff/379_00184_back.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d497fff/379_00184_left.jpg,False,,,,182264014,182264025,350.0,T,_,geen_voorrang,_,False,True,False
183265014,43.5,369_00758,35.3,43.0,91564.46,432650.664,43.0,1,False,front,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_front.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_front.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_right.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_back.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_left.jpg,True,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_left.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2c7fff/369_00758_front.jpg,0.9831,183265060,183265092,10300.0,4+,_,VRI,_,False,False,False
183266035,337.1,407_02419,24.9,-11.4,91971.593,433413.962,348.6,1,False,front,88196ba2cbfffff/89196ba2cabffff/8a196ba2ca8ffff/407_02419_front.jpg,88196ba2cbfffff/89196ba2cabffff/8a196ba2ca8ffff/407_02419_front.jpg,88196ba2cbfffff/89196ba2cabffff/8a196ba2ca8ffff/407_02419_right.jpg,88196ba2cbfffff/89196ba2cabffff/8a196ba2ca8ffff/407_02419_back.jpg,88196ba2cbfffff/89196ba2cabffff/8a196ba2ca8ffff/407_02419_left.jpg,True,88196ba2cbfffff/89196ba2cabffff/8a196ba2ca8ffff/407_02419_left.jpg,88196ba2cbfffff/89196ba2cabffff/8a196ba2ca8ffff/407_02419_front.jpg,0.8974,600422782,601107658,11500.0,4+,_,VRI,_,False,False,False
183267016,107.6,370_00278,18.9,107.7,91895.352,433878.392,107.7,1,False,front,88196ba2c1fffff/89196ba2c17ffff/8a196ba2c167fff/370_00278_front.jpg,88196ba2c1fffff/89196ba2c17ffff/8a196ba2c167fff/370_00278_front.jpg,88196ba2c1fffff/89196ba2c17ffff/8a196ba2c167fff/370_00278_right.jpg,88196ba2c1fffff/89196ba2c17ffff/8a196ba2c167fff/370_00278_back.jpg,88196ba2c1fffff/89196ba2c17ffff/8a196ba2c167fff/370_00278_left.jpg,False,,,,600175886,600909805,250.0,4+,_,geen_voorrang,_,False,False,False
183268031,22.7,369_01981,17.5,22.6,91642.312,434051.657,22.6,1,False,front,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_front.jpg,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_front.jpg,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_right.jpg,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_back.jpg,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_left.jpg,True,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_front.jpg,88196ba2c1fffff/89196ba2c13ffff/8a196ba2c127fff/369_01981_right.jpg,0.5153,183267026,600360700,150.0,4+,_,geen_voorrang,_,False,False,False
183268097,310.5,385_01453,24.2,-58.9,91741.077,434329.697,301.1,1,False,front,88196ba2c9fffff/89196ba2c8bffff/8a196ba2c887fff/385_01453_front.jpg,88196ba2c9fffff/89196ba2c8bffff/8a196ba2c887fff/385_01453_front.jpg,88196ba2c9fffff/89196ba2c8bffff/8a196ba2c887fff/385_01453_right.jpg,88196ba2c9fffff/89196ba2c8bffff/8a196ba2c887fff/385_01453_back.jpg,88196ba2c9fffff/89196ba2c8bffff/8a196ba2c887fff/385_01453_left.jpg,True,88196ba2c9fffff/89196ba2c8bffff/8a196ba2c887fff/385_01453_left.jpg,88196ba2c9fffff/89196ba2c8bffff/8a196ba2c887fff/385_01453_front.jpg,0.9148,183268100,600360707,3650.0,4+,_,voorrang,_,False,False,False
183268167,261.8,385_01397,16.1,-93.8,91946.027,434139.251,266.2,1,False,front,88196ba2c9fffff/89196ba2c8fffff/8a196ba2c8e7fff/385_01397_front.jpg,88196ba2c9fffff/89196ba2c8fffff/8a196ba2c8e7fff/385_01397_front.jpg,88196ba2c9fffff/89196ba2c8fffff/8a196ba2c8e7fff/385_01397_right.jpg,88196ba2c9fffff/89196ba2c8fffff/8a196ba2c8e7fff/385_01397_back.jpg,88196ba2c9fffff/89196ba2c8fffff/8a196ba2c8e7fff/385_01397_left.jpg,True,88196ba2c9fffff/89196ba2c8fffff/8a196ba2c8e7fff/385_01397_left.jpg,88196ba2c9fffff/89196ba2c8fffff/8a196ba2c8e7fff/385_01397_front.jpg,0.7608,600422827,601107780,750.0,4+,_,voorrang,_,False,False,False
183271168,62.2,24_00113,25.1,65.6,91508.988,435776.313,65.6,1,False,front,88196bb525fffff/89196bb5243ffff/8a196bb5240ffff/24_00113_front.jpg,88196bb525fffff/89196bb5243ffff/8a196bb5240ffff/24_00113_front.jpg,88196bb525fffff/89196bb5243ffff/8a196bb5240ffff/24_00113_right.jpg,88196bb525fffff/89196bb5243ffff/8a196bb5240ffff/24_00113_back.jpg,88196bb525fffff/89196bb5243ffff/8a196bb5240ffff/24_00113_left.jpg,False,,,,600409343,601077582,15000.0,4+,_,VRI,_,True,False,False
183272019,224.5,552_01036,19.3,-139.2,91722.097,436468.949,220.8,1,False,front,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/552_01036_front.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/552_01036_front.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/552_01036_right.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/552_01036_back.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/552_01036_left.jpg,True,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/552_01036_left.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/552_01036_front.jpg,0.9808,600477107,601215992,13300.0,4+,_,voorrang,_,True,False,True
183272020,61.2,32_04850,23.5,45.4,91634.885,436399.607,45.4,1,False,front,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_right.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_back.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_left.jpg,True,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_left.jpg,88196bb52dfffff/89196bb52cbffff/8a196bb52c9ffff/32_04850_front.jpg,0.9063,600176375,601089817,9100.0,4+,_,VRI,_,True,False,False
183273072,106.5,26_00476,21.6,99.4,91589.192,436657.097,99.4,1,False,front,88196ba253fffff/89196ba2537ffff/8a196ba2534ffff/26_00476_front.jpg,88196ba253fffff/89196ba2537ffff/8a196ba2534ffff/26_00476_front.jpg,88196ba253fffff/89196ba2537ffff/8a196ba2534ffff/26_00476_right.jpg,88196ba253fffff/89196ba2537ffff/8a196ba2534ffff/26_00476_back.jpg,88196ba253fffff/89196ba2537ffff/8a196ba2534ffff/26_00476_left.jpg,True,88196ba253fffff/89196ba2537ffff/8a196ba2534ffff/26_00476_left.jpg,88196ba253fffff/89196ba2537ffff/8a196ba2534ffff/26_00476_front.jpg,0.9575,183273071,183273040,11900.0,4+,_,VRI,_,True,False,False
183274010,347.0,2_02318,22.7,-24.3,91799.115,437005.688,335.7,1,False,front,88196ba25bfffff/89196ba25afffff/8a196ba25aeffff/2_02318_front.jpg,88196ba25bfffff/89196ba25afffff/8a196ba25aeffff/2_02318_front.jpg,88196ba25bfffff/89196ba25afffff/8a196ba25aeffff/2_02318_right.jpg,88196ba25bfffff/89196ba25afffff/8a196ba25aeffff/2_02318_back.jpg,88196ba25bfffff/89196ba25afffff/8a196ba25aeffff/2_02318_left.jpg,True,88196ba25bfffff/89196ba25afffff/8a196ba25aeffff/2_02318_left.jpg,88196ba25bfffff/89196ba25afffff/8a196ba25aeffff/2_02318_front.jpg,0.8447,183273050,600360737,550.0,4+,_,geen_voorrang,_,True,True,False
183274028,345.5,5_03141,26.5,-15.9,91771.387,437459.5,344.1,1,False,front,88196ba25bfffff/89196ba25a3ffff/8a196ba25a37fff/5_03141_front.jpg,88196ba25bfffff/89196ba25a3ffff/8a196ba25a37fff/5_03141_front.jpg,88196ba25bfffff/89196ba25a3ffff/8a196ba25a37fff/5_03141_right.jpg,88196ba25bfffff/89196ba25a3ffff/8a196ba25a37fff/5_03141_back.jpg,88196ba25bfffff/89196ba25a3ffff/8a196ba25a37fff/5_03141_left.jpg,False,,,,183274030,183274062,1450.0,4+,_,voorrang,_,True,False,False
183275118,318.0,7_01172,25.1,-39.7,91525.386,437974.658,320.3,1,False,front,88196ba259fffff/89196ba258fffff/8a196ba2581ffff/7_01172_front.jpg,88196ba259fffff/89196ba258fffff/8a196ba2581ffff/7_01172_front.jpg,88196ba259fffff/89196ba258fffff/8a196ba2581ffff/7_01172_right.jpg,88196ba259fffff/89196ba258fffff/8a196ba2581ffff/7_01172_back.jpg,88196ba259fffff/89196ba258fffff/8a196ba2581ffff/7_01172_left.jpg,True,88196ba259fffff/89196ba258fffff/8a196ba2581ffff/7_01172_left.jpg,88196ba259fffff/89196ba258fffff/8a196ba2581ffff/7_01172_front.jpg,0.8644,183275021,600111770,550.0,4+,_,voorrang,_,False,False,False
183275138,301.6,7_01386,24.4,-55.8,91850.519,437948.793,304.2,1,False,front,88196ba259fffff/89196ba2587ffff/8a196ba25867fff/7_01386_front.jpg,88196ba259fffff/89196ba2587ffff/8a196ba25867fff/7_01386_front.jpg,88196ba259fffff/89196ba2587ffff/8a196ba25867fff/7_01386_right.jpg,88196ba259fffff/89196ba2587ffff/8a196ba25867fff/7_01386_back.jpg,88196ba259fffff/89196ba2587ffff/8a196ba25867fff/7_01386_left.jpg,True,88196ba259fffff/89196ba2587ffff/8a196ba25867fff/7_01386_front.jpg,88196ba259fffff/89196ba2587ffff/8a196ba25867fff/7_01386_right.jpg,0.5341,183275145,600111767,3050.0,4+,_,geen_voorrang,_,False,False,True
183276077,219.0,7_02209,21.2,-134.5,91802.368,438329.973,225.5,1,False,back,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_back.jpg,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_front.jpg,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_right.jpg,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_back.jpg,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_left.jpg,True,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_back.jpg,88196ba259fffff/89196ba2593ffff/8a196ba2590ffff/7_02209_left.jpg,0.5493,183276080,183276010,8050.0,T,_,voorrang,_,False,unfixable,False
183277002,327.9,129_02207,20.2,-46.0,92015.818,438560.37,314.0,1,False,front,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_right.jpg,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_back.jpg,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_left.jpg,True,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_front.jpg,88196bb0b3fffff/89196bb0b2fffff/8a196bb0b2f7fff/129_02207_right.jpg,0.5232,600425926,601115098,1100.0,4+,_,voorrang,_,False,True,False
183277018,224.0,124_03235,18.8,-137.4,91985.581,438845.275,222.6,1,False,front,88196bb0b3fffff/89196bb0b2bffff/8a196bb0b2a7fff/124_03235_front.jpg,88196bb0b3fffff/89196bb0b2bffff/8a196bb0b2a7fff/124_03235_front.jpg,88196bb0b3fffff/89196bb0b2bffff/8a196bb0b2a7fff/124_03235_right.jpg,88196bb0b3fffff/89196bb0b2bffff/8a196bb0b2a7fff/124_03235_back.jpg,88196bb0b3fffff/89196bb0b2bffff/8a196bb0b2a7fff/124_03235_left.jpg,True,88196bb0b3fffff/89196bb0b2bffff/8a196bb0b2a7fff/124_03235_left.jpg,88196bb0b3fffff/89196bb0b2bffff/8a196bb0b2a7fff/124_03235_front.jpg,0.9915,184277018,183277039,100.0,T,_,geen_voorrang,_,False,False,False
183277036,152.8,124_04492,17.8,153.0,91567.973,438994.455,153.0,1,False,front,88196bb0b7fffff/89196bb0b77ffff/8a196bb0b757fff/124_04492_front.jpg,88196bb0b7fffff/89196bb0b77ffff/8a196bb0b757fff/124_04492_front.jpg,88196bb0b7fffff/89196bb0b77ffff/8a196bb0b757fff/124_04492_right.jpg,88196bb0b7fffff/89196bb0b77ffff/8a196bb0b757fff/124_04492_back.jpg,88196bb0b7fffff/89196bb0b77ffff/8a196bb0b757fff/124_04492_left.jpg,False,,,,183278064,183278066,500.0,T,_,geen_voorrang,_,False,True,False
183277054,153.5,129_04316,20.0,158.1,91548.6,438541.051,158.1,1,False,front,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b64ffff/129_04316_front.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b64ffff/129_04316_front.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b64ffff/129_04316_right.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b64ffff/129_04316_back.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b64ffff/129_04316_left.jpg,True,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b64ffff/129_04316_front.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b64ffff/129_04316_right.jpg,0.5279,600176165,600726363,400.0,T,_,voorrang,_,False,False,False
183278091,351.9,32_00589,22.4,-10.7,91896.262,439288.028,349.3,1,False,front,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_front.jpg,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_front.jpg,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_right.jpg,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_back.jpg,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_left.jpg,True,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_left.jpg,88196bb0b1fffff/89196bb0b0fffff/8a196bb0b0effff/32_00589_front.jpg,0.9795,183278014,600360833,,T,_,geen_voorrang,_,False,True,False
184263029,103.7,391_01842,17.7,101.7,92366.873,431819.324,101.7,1,False,right,88196ba2d7fffff/89196ba2d73ffff/8a196ba2d727fff/391_01842_right.jpg,88196ba2d7fffff/89196ba2d73ffff/8a196ba2d727fff/391_01842_front.jpg,88196ba2d7fffff/89196ba2d73ffff/8a196ba2d727fff/391_01842_right.jpg,88196ba2d7fffff/89196ba2d73ffff/8a196ba2d727fff/391_01842_back.jpg,88196ba2d7fffff/89196ba2d73ffff/8a196ba2d727fff/391_01842_left.jpg,True,88196ba2d7fffff/89196ba2d73ffff/8a196ba2d727fff/391_01842_right.jpg,88196ba2d7fffff/89196ba2d73ffff/8a196ba2d727fff/391_01842_back.jpg,0.5623,600177226,600727633,1850.0,T,_,geen_voorrang,_,False,False,False
184265018,280.6,373_00300,21.2,-84.5,92468.698,432508.152,275.5,1,False,front,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00300_front.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00300_front.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00300_right.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00300_back.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00300_left.jpg,True,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00300_left.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00300_front.jpg,0.9561,184265019,600111784,7000.0,4+,_,VRI,_,False,False,False
184265019,284.6,373_00295,18.3,-74.4,92492.377,432500.18,285.6,1,False,front,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00295_front.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00295_front.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00295_right.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00295_back.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00295_left.jpg,True,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00295_left.jpg,88196ba2ddfffff/89196ba2dcfffff/8a196ba2dceffff/373_00295_front.jpg,0.9786,600177207,600891374,6550.0,4+,_,VRI,_,False,False,False
184267003,7.6,407_02932,17.6,9.0,92172.192,433576.096,9.0,1,False,front,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_02932_front.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_02932_front.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_02932_right.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_02932_back.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_02932_left.jpg,True,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_02932_front.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_02932_right.jpg,0.5074,184266025,184266013,400.0,4+,_,geen_voorrang,_,False,True,False
184267004,187.7,407_03048,18.7,-171.3,92122.468,433619.064,188.7,1,False,front,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_03048_front.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_03048_front.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_03048_right.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_03048_back.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_03048_left.jpg,True,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_03048_front.jpg,88196ba2cbfffff/89196ba2ca3ffff/8a196ba2ca17fff/407_03048_right.jpg,0.5096,184267124,600360894,200.0,4+,_,geen_voorrang,_,False,True,False
184267009,102.1,407_03543,17.6,107.8,92131.513,433866.976,107.8,1,False,front,88196ba2cbfffff/89196ba2cbbffff/8a196ba2cb87fff/407_03543_front.jpg,88196ba2cbfffff/89196ba2cbbffff/8a196ba2cb87fff/407_03543_front.jpg,88196ba2cbfffff/89196ba2cbbffff/8a196ba2cb87fff/407_03543_right.jpg,88196ba2cbfffff/89196ba2cbbffff/8a196ba2cb87fff/407_03543_back.jpg,88196ba2cbfffff/89196ba2cbbffff/8a196ba2cb87fff/407_03543_left.jpg,True,88196ba2cbfffff/89196ba2cbbffff/8a196ba2cb87fff/407_03543_front.jpg,88196ba2cbfffff/89196ba2cbbffff/8a196ba2cb87fff/407_03543_right.jpg,0.5473,184267007,184267093,300.0,4+,_,geen_voorrang,_,False,False,False
184267042,257.1,407_02007,21.6,-100.0,92300.858,433908.092,260.0,1,False,right,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb17fff/407_02007_right.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb17fff/407_02007_front.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb17fff/407_02007_right.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb17fff/407_02007_back.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb17fff/407_02007_left.jpg,True,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb17fff/407_02007_front.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb17fff/407_02007_right.jpg,0.8514,184267041,184267059,1350.0,4+,_,geen_voorrang,_,False,False,False
184267155,88.2,407_01542,24.4,84.8,92432.131,433764.807,84.8,1,False,front,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb0ffff/407_01542_front.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb0ffff/407_01542_front.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb0ffff/407_01542_right.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb0ffff/407_01542_back.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb0ffff/407_01542_left.jpg,True,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb0ffff/407_01542_left.jpg,88196ba2cbfffff/89196ba2cb3ffff/8a196ba2cb0ffff/407_01542_front.jpg,0.9796,184267028,184267147,100.0,4+,_,geen_voorrang,_,False,False,False
184268099,45.8,407_05638,19.5,47.8,92235.147,434169.731,47.8,1,False,front,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c847fff/407_05638_front.jpg,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c847fff/407_05638_front.jpg,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c847fff/407_05638_right.jpg,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c847fff/407_05638_back.jpg,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c847fff/407_05638_left.jpg,True,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c847fff/407_05638_front.jpg,88196ba2c9fffff/89196ba2c87ffff/8a196ba2c847fff/407_05638_right.jpg,0.5141,184268094,600985534,8150.0,T,_,VRI,_,False,False,False
184268129,66.1,555_00860,21.9,55.0,92402.332,434296.444,55.0,1,False,front,88196ba2c9fffff/89196bb534bffff/8a196ba2c94ffff/555_00860_front.jpg,88196ba2c9fffff/89196bb534bffff/8a196ba2c94ffff/555_00860_front.jpg,88196ba2c9fffff/89196bb534bffff/8a196ba2c94ffff/555_00860_right.jpg,88196ba2c9fffff/89196bb534bffff/8a196ba2c94ffff/555_00860_back.jpg,88196ba2c9fffff/89196bb534bffff/8a196ba2c94ffff/555_00860_left.jpg,True,88196ba2c9fffff/89196bb534bffff/8a196ba2c94ffff/555_00860_left.jpg,88196ba2c9fffff/89196bb534bffff/8a196ba2c94ffff/555_00860_front.jpg,0.942,184268115,601084034,8650.0,4+,_,voorrang,_,False,False,False
184268258,282.4,407_04785,35.6,-77.1,92519.89,434062.481,282.9,1,False,front,88196bb535fffff/89196ba2cb3ffff/8a196ba2cb27fff/407_04785_front.jpg,88196bb535fffff/89196ba2cb3ffff/8a196ba2cb27fff/407_04785_front.jpg,88196bb535fffff/89196ba2cb3ffff/8a196ba2cb27fff/407_04785_right.jpg,88196bb535fffff/89196ba2cb3ffff/8a196ba2cb27fff/407_04785_back.jpg,88196bb535fffff/89196ba2cb3ffff/8a196ba2cb27fff/407_04785_left.jpg,True,88196bb535fffff/89196ba2cb3ffff/8a196ba2cb27fff/407_04785_left.jpg,88196bb535fffff/89196ba2cb3ffff/8a196ba2cb27fff/407_04785_front.jpg,0.9611,600423727,601110028,11050.0,4+,_,VRI,_,False,False,False
184271013,160.0,54_01282,20.6,153.0,92190.296,435561.614,153.0,1,False,front,88196bb521fffff/89196bb520fffff/8a196bb520c7fff/54_01282_front.jpg,88196bb521fffff/89196bb520fffff/8a196bb520c7fff/54_01282_front.jpg,88196bb521fffff/89196bb520fffff/8a196bb520c7fff/54_01282_right.jpg,88196bb521fffff/89196bb520fffff/8a196bb520c7fff/54_01282_back.jpg,88196bb521fffff/89196bb520fffff/8a196bb520c7fff/54_01282_left.jpg,True,88196bb521fffff/89196bb520fffff/8a196bb520c7fff/54_01282_left.jpg,88196bb521fffff/89196bb520fffff/8a196bb520c7fff/54_01282_front.jpg,0.9732,184271066,601245089,1850.0,4+,_,voorrang,_,True,False,False
