intersection_id,leg_bearing,photo_filename,photo_dist_m,u_deg,photo_x,photo_y,photo_bearing_to_inter,candidate_rank,is_panorama,selected_direction,photo_filepath,filepath_front,filepath_right,filepath_back,filepath_left,requires_stitch,stitch_left_filepath,stitch_right_filepath,stitch_inter_col_frac,neighbor_jte_id,WVK_ID,intensity_wvk,ideal_dist_m,all_back,used_fallback
182277038,38.9,129_04020,25.8,22.1,91479.443,438639.533,22.1,1,False,front,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b647fff/129_04020_front.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b647fff/129_04020_front.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b647fff/129_04020_right.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b647fff/129_04020_back.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b647fff/129_04020_left.jpg,True,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b647fff/129_04020_left.jpg,88196bb0b7fffff/89196bb0b67ffff/8a196bb0b647fff/129_04020_front.jpg,0.8749,182277039,182277094,7200.0,25.9,False,False
182277039,76.0,127_01758,28.4,93.7,91373.845,438585.741,93.7,1,False,front,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6effff/127_01758_front.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6effff/127_01758_front.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6effff/127_01758_right.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6effff/127_01758_back.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6effff/127_01758_left.jpg,True,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6effff/127_01758_front.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6effff/127_01758_right.jpg,0.6603,182277021,182277031,1100.0,28.8,False,False
182277047,241.9,127_03005,20.9,-117.5,91104.058,438531.235,242.5,1,False,front,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6dffff/127_03005_front.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6dffff/127_03005_front.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6dffff/127_03005_right.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6dffff/127_03005_back.jpg,88196bb0b7fffff/89196bb0b6fffff/8a196bb0b6dffff/127_03005_left.jpg,False,88196ba25dfffff/89196bb0b6fffff/8a196bb0b6dffff/127_02713_front.jpg,88196ba25dfffff/89196bb0b6fffff/8a196bb0b6dffff/127_02713_right.jpg,0.5085,182277005,600360647,150.0,20.0,False,False
182278004,242.8,129_03385,17.7,-115.1,91341.287,439008.438,244.9,1,False,front,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b637fff/129_03385_front.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b637fff/129_03385_front.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b637fff/129_03385_right.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b637fff/129_03385_back.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b637fff/129_03385_left.jpg,True,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b637fff/129_03385_front.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b637fff/129_03385_right.jpg,0.5211,182278005,600360672,750.0,20.0,False,False
182278005,332.2,129_03612,19.3,-29.7,91388.379,439011.64,330.3,1,False,front,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b627fff/129_03612_front.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b627fff/129_03612_front.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b627fff/129_03612_right.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b627fff/129_03612_back.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b627fff/129_03612_left.jpg,True,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b627fff/129_03612_left.jpg,88196bb0b7fffff/89196bb0b63ffff/8a196bb0b627fff/129_03612_front.jpg,0.9834,182277018,600360674,200.0,20.0,False,False
182278218,146.6,71_05655,25.3,137.3,91430.885,439081.078,137.3,1,False,front,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b71ffff/71_05655_front.jpg,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b71ffff/71_05655_front.jpg,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b71ffff/71_05655_right.jpg,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b71ffff/71_05655_back.jpg,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b71ffff/71_05655_left.jpg,True,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b71ffff/71_05655_left.jpg,88196bb0b7fffff/89196bb0b73ffff/8a196bb0b71ffff/71_05655_front.jpg,0.9165,600426035,601115397,13250.0,23.9,False,False
182278227,60.1,13_00316,18.8,65.3,91254.963,439059.583,65.3,1,False,front,88196bb0b7fffff/89196bb0b7bffff/8a196bb0b7affff/13_00316_front.jpg,88196bb0b7fffff/89196bb0b7bffff/8a196bb0b7affff/13_00316_front.jpg,88196bb0b7fffff/89196bb0b7bffff/8a196bb0b7affff/13_00316_right.jpg,88196bb0b7fffff/89196bb0b7bffff/8a196bb0b7affff/13_00316_back.jpg,88196bb0b7fffff/89196bb0b7bffff/8a196bb0b7affff/13_00316_left.jpg,True,88196bb0b7fffff/89196bb0b7bffff/8a196bb0b7affff/13_00316_front.jpg,88196bb0b7fffff/89196bb0b7bffff/8a196bb0b7affff/13_00316_right.jpg,0.5325,600451487,601169426,5650.0,20.0,False,False
183262009,93.2,377_00844,19.2,83.7,91662.279,431147.308,83.7,1,False,front,88196ba29dfffff/89196ba29d3ffff/8a196ba29d37fff/377_00844_front.jpg,88196ba29dfffff/89196ba29d3ffff/8a196ba29d37fff/377_00844_front.jpg,88196ba29dfffff/89196ba29d3ffff/8a196ba29d37fff/377_00844_right.jpg,88196ba29dfffff/89196ba29d3ffff/8a196ba29d37fff/377_00844_back.jpg,88196ba29dfffff/89196ba29d3ffff/8a196ba29d37fff/377_00844_left.jpg,True,88196ba29dfffff/89196ba29d3ffff/8a196ba29d37fff/377_00844_left.jpg,88196ba29dfffff/89196ba29d3ffff/8a196ba29d37fff/377_00844_front.jpg,0.9815,182262048,182262015,500.0,20.0,False,False
183263004,90.0,376_02091,19.8,96.5,91707.716,431531.843,96.5,1,False,front,88196ba28bfffff/89196ba28b7ffff/8a196ba28b47fff/376_02091_front.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b47fff/376_02091_front.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b47fff/376_02091_right.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b47fff/376_02091_back.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b47fff/376_02091_left.jpg,True,88196ba28bfffff/89196ba28b7ffff/8a196ba28b47fff/376_02091_front.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b47fff/376_02091_right.jpg,0.5359,182263005,183263031,450.0,20.0,False,False
183263010,100.5,378_00827,19.6,100.1,91571.516,431651.546,100.1,1,False,front,88196ba28bfffff/89196ba28b7ffff/8a196ba28b57fff/378_00827_front.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b57fff/378_00827_front.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b57fff/378_00827_right.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b57fff/378_00827_back.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b57fff/378_00827_left.jpg,False,88196ba28bfffff/89196ba28b7ffff/8a196ba28b77fff/378_00834_right.jpg,88196ba28bfffff/89196ba28b7ffff/8a196ba28b77fff/378_00834_back.jpg,0.9801,183263011,183263002,350.0,20.0,False,False
183263011,190.9,378_01685,21.7,-174.6,91514.637,431684.246,185.4,1,False,front,88196ba28bfffff/89196ba28b3ffff/8a196ba28b0ffff/378_01685_front.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b0ffff/378_01685_front.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b0ffff/378_01685_right.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b0ffff/378_01685_back.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b0ffff/378_01685_left.jpg,True,88196ba28bfffff/89196ba28b3ffff/8a196ba28b0ffff/378_01685_left.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b0ffff/378_01685_front.jpg,0.9655,183263024,183263029,4250.0,20.0,False,False
183263012,100.8,378_01784,19.8,102.3,91556.571,431996.924,102.3,1,False,front,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d49ffff/378_01784_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d49ffff/378_01784_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d49ffff/378_01784_right.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d49ffff/378_01784_back.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d49ffff/378_01784_left.jpg,True,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d49ffff/378_01784_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d49ffff/378_01784_right.jpg,0.5341,182264021,182264049,150.0,20.0,False,False
183263015,101.3,379_00513,21.7,99.0,91931.79,431629.916,99.0,1,False,front,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d797fff/379_00513_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d797fff/379_00513_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d797fff/379_00513_right.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d797fff/379_00513_back.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d797fff/379_00513_left.jpg,True,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d797fff/379_00513_left.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d797fff/379_00513_front.jpg,0.9911,183263041,183263013,300.0,20.0,False,False
183263018,11.2,379_00531,20.5,10.2,91966.961,431694.614,10.2,1,False,front,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/379_00531_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/379_00531_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/379_00531_right.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/379_00531_back.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/379_00531_left.jpg,False,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_left.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02623_front.jpg,0.9716,183263015,183263034,300.0,20.0,False,False
183263019,281.0,392_02315,19.6,-80.4,91910.778,431726.881,279.6,1,False,front,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02315_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02315_front.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02315_right.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02315_back.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02315_left.jpg,True,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02315_left.jpg,88196ba2d7fffff/89196ba2d7bffff/8a196ba2d7b7fff/392_02315_front.jpg,0.9865,183263018,183263048,850.0,20.0,False,False
183263020,281.2,392_02331,19.2,-78.5,91832.246,431741.773,281.5,1,False,front,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_right.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_back.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02331_left.jpg,False,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02394_back.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4cffff/392_02394_left.jpg,0.5169,183263019,183263049,1200.0,20.0,False,False
183263023,11.3,378_00855,19.8,12.9,91614.458,431769.674,12.9,1,False,front,88196ba28bfffff/89196ba28b3ffff/8a196ba28b2ffff/378_00855_front.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b2ffff/378_00855_front.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b2ffff/378_00855_right.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b2ffff/378_00855_back.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b2ffff/378_00855_left.jpg,True,88196ba28bfffff/89196ba28b3ffff/8a196ba28b2ffff/378_00855_front.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b2ffff/378_00855_right.jpg,0.5079,183263010,183263036,300.0,20.0,False,False
183263024,99.1,378_01509,21.8,100.4,91518.929,431810.294,100.4,1,False,front,88196ba28bfffff/89196ba28b3ffff/8a196ba28b07fff/378_01509_front.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b07fff/378_01509_front.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b07fff/378_01509_right.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b07fff/378_01509_back.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b07fff/378_01509_left.jpg,False,88196ba28bfffff/89196ba28b3ffff/8a196ba28b07fff/378_01641_back.jpg,88196ba28bfffff/89196ba28b3ffff/8a196ba28b07fff/378_01641_left.jpg,0.8685,182263007,182263015,1300.0,20.0,False,False
183263025,10.8,378_01745,20.2,7.9,91564.597,431928.957,7.9,1,False,front,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_01745_front.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_01745_front.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_01745_right.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_01745_back.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_01745_left.jpg,True,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_01745_left.jpg,88196ba2d5fffff/89196ba28b3ffff/8a196ba28b27fff/378_01745_front.jpg,0.9825,183263066,183263074,3950.0,20.0,False,False
183263030,281.2,379_00593,19.7,-81.4,91861.872,431891.081,278.6,1,False,front,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4c7fff/379_00593_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4c7fff/379_00593_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4c7fff/379_00593_right.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4c7fff/379_00593_back.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4c7fff/379_00593_left.jpg,False,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4c7fff/379_00601_right.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4c7fff/379_00601_back.jpg,0.928,183263031,183263009,900.0,20.0,False,False
183263031,281.0,379_00577,20.0,-81.3,91940.353,431875.541,278.7,1,False,front,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4effff/379_00577_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4effff/379_00577_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4effff/379_00577_right.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4effff/379_00577_back.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4effff/379_00577_left.jpg,True,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4effff/379_00577_left.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4effff/379_00577_front.jpg,0.9814,183263032,183263008,650.0,20.0,False,False
183263032,280.8,392_02270,18.1,-83.1,92017.169,431861.162,276.9,1,False,front,88196ba2d5fffff/89196ba2d47ffff/8a196ba2d45ffff/392_02270_front.jpg,88196ba2d5fffff/89196ba2d47ffff/8a196ba2d45ffff/392_02270_front.jpg,88196ba2d5fffff/89196ba2d47ffff/8a196ba2d45ffff/392_02270_right.jpg,88196ba2d5fffff/89196ba2d47ffff/8a196ba2d45ffff/392_02270_back.jpg,88196ba2d5fffff/89196ba2d47ffff/8a196ba2d45ffff/392_02270_left.jpg,True,88196ba2d5fffff/89196ba2d47ffff/8a196ba2d45ffff/392_02270_left.jpg,88196ba2d5fffff/89196ba2d47ffff/8a196ba2d45ffff/392_02270_front.jpg,0.9713,184263024,183263007,700.0,20.0,False,False
183263036,192.2,392_02359,18.3,-165.0,91697.854,431770.323,195.0,1,False,front,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/392_02359_front.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/392_02359_front.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/392_02359_right.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/392_02359_back.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/392_02359_left.jpg,True,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/392_02359_left.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/392_02359_front.jpg,0.7511,183263037,183263041,300.0,20.0,False,False
183263037,12.2,378_01601,20.7,9.1,91694.605,431754.332,9.1,1,False,front,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/378_01601_front.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/378_01601_front.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/378_01601_right.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/378_01601_back.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/378_01601_left.jpg,True,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/378_01601_left.jpg,88196ba28bfffff/89196ba2d4fffff/8a196ba2d4dffff/378_01601_front.jpg,0.9859,183263036,183263041,300.0,20.0,False,False
183263056,281.1,379_00637,20.4,-82.0,91706.107,431923.053,278.0,1,False,front,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4d7fff/379_00637_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4d7fff/379_00637_front.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4d7fff/379_00637_right.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4d7fff/379_00637_back.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4d7fff/379_00637_left.jpg,True,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4d7fff/379_00637_left.jpg,88196ba2d5fffff/89196ba2d4fffff/8a196ba2d4d7fff/379_00637_front.jpg,0.9828,183263027,183263054,1200.0,20.0,False,False
183264008,190.3,381_00379,19.2,-172.6,91502.606,432463.569,187.4,1,False,front,88196ba289fffff/89196ba2897ffff/8a196ba28967fff/381_00379_front.jpg,88196ba289fffff/89196ba2897ffff/8a196ba28967fff/381_00379_front.jpg,88196ba289fffff/89196ba2897ffff/8a196ba28967fff/381_00379_right.jpg,88196ba289fffff/89196ba2897ffff/8a196ba28967fff/381_00379_back.jpg,88196ba289fffff/89196ba2897ffff/8a196ba28967fff/381_00379_left.jpg,True,88196ba289fffff/89196ba2897ffff/8a196ba28967fff/381_00379_left.jpg,88196ba289fffff/89196ba2897ffff/8a196ba28967fff/381_00379_front.jpg,0.9785,183265025,183264059,250.0,20.0,False,False
183264009,282.5,381_00496,20.6,-79.9,91599.548,432427.196,280.1,1,False,front,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00496_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00496_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00496_right.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00496_back.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00496_left.jpg,True,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00496_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00496_right.jpg,0.5081,183264012,183264029,300.0,20.0,False,False
183264010,190.7,381_00771,21.1,-171.1,91593.018,432505.523,188.9,1,False,front,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2cffff/381_00771_front.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2cffff/381_00771_front.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2cffff/381_00771_right.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2cffff/381_00771_back.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2cffff/381_00771_left.jpg,True,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2cffff/381_00771_left.jpg,88196ba2c3fffff/89196ba2c2fffff/8a196ba2c2cffff/381_00771_front.jpg,0.9918,183265023,183264016,450.0,20.0,False,False
183264013,99.3,381_00586,19.3,93.5,91646.849,432473.26,93.5,1,False,front,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00586_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00586_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00586_right.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00586_back.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00586_left.jpg,True,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00586_left.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d597fff/381_00586_front.jpg,0.9568,183264010,183264036,300.0,20.0,False,False
183264014,342.8,392_01176,20.2,3.6,91743.449,432435.892,3.6,1,False,front,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d587fff/392_01176_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d587fff/392_01176_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d587fff/392_01176_right.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d587fff/392_01176_back.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d587fff/392_01176_left.jpg,True,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d587fff/392_01176_left.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d587fff/392_01176_front.jpg,0.9578,183264058,600384845,250.0,20.0,False,False
183264017,190.8,381_00152,19.7,-171.7,91814.209,432360.869,188.3,1,False,front,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d58ffff/381_00152_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d58ffff/381_00152_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d58ffff/381_00152_right.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d58ffff/381_00152_back.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d58ffff/381_00152_left.jpg,True,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d58ffff/381_00152_left.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d58ffff/381_00152_front.jpg,0.9813,183264018,183264053,3550.0,20.0,False,False
183264018,191.2,381_00133,19.0,-176.8,91830.407,432454.467,183.2,1,False,front,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d5a7fff/381_00133_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d5a7fff/381_00133_front.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d5a7fff/381_00133_right.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d5a7fff/381_00133_back.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d5a7fff/381_00133_left.jpg,True,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d5a7fff/381_00133_left.jpg,88196ba2d5fffff/89196ba2d5bffff/8a196ba2d5a7fff/381_00133_front.jpg,0.9498,183265020,183264052,3750.0,20.0,False,False
183264019,10.4,380_00364,19.3,9.8,91940.005,432397.259,9.8,1,False,front,88196ba2d5fffff/89196ba2d53ffff/8a196ba2d51ffff/380_00364_front.jpg,88196ba2d5fffff/89196ba2d53ffff/8a196ba2d51ffff/380_00364_front.jpg,88196ba2d5fffff/89196ba2d53ffff/8a196ba2d51ffff/380_00364_right.jpg,88196ba2d5fffff/89196ba2d53ffff/8a196ba2d51ffff/380_00364_back.jpg,88196ba2d5fffff/89196ba2d53ffff/8a196ba2d51ffff/380_00364_left.jpg,False,88196ba2d5fffff/89196ba2d53ffff/8a196ba2d51ffff/381_00043_left.jpg,88196ba2d5fffff/89196ba2d53ffff/8a196ba2d51ffff/381_00043_front.jpg,0.9783,183264029,183264022,250.0,20.0,False,False
183264020,9.9,379_01160,19.5,0.6,91592.228,432067.86,0.6,1,False,front,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/379_01160_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/379_01160_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/379_01160_right.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/379_01160_back.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/379_01160_left.jpg,True,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/379_01160_left.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/379_01160_front.jpg,0.9394,183263012,183263026,4250.0,20.0,False,False
183264021,188.1,387_00250,20.5,174.3,91600.993,432140.378,174.3,1,False,front,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/387_00250_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/387_00250_front.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/387_00250_right.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/387_00250_back.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/387_00250_left.jpg,True,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/387_00250_left.jpg,88196ba2d5fffff/89196ba2d4bffff/8a196ba2d487fff/387_00250_front.jpg,0.905,600413413,601086393,5100.0,20.0,False,False
183264024,190.9,379_00413,19.1,-169.6,91956.858,432069.499,190.4,1,False,front,88196ba2d5fffff/89196ba2d43ffff/8a196ba2d40ffff/379_00413_front.jpg,88196ba2d5fffff/89196ba2d43ffff/8a196ba2d40ffff/379_00413_front.jpg,88196ba2d5fffff/89196ba2d43ffff/8a196ba2d40ffff/379_00413_right.jpg,88196ba2d5fffff/89196ba2d43ffff/8a196ba2d40ffff/379_00413_back.jpg,88196ba2d5fffff/89196ba2d43ffff/8a196ba2d40ffff/379_00413_left.jpg,True,88196ba2d5fffff/89196ba2d43ffff/8a196ba2d40ffff/379_00413_front.jpg,88196ba2d5fffff/89196ba2d43ffff/8a196ba2d40ffff/379_00413_right.jpg,0.5059,600175865,600726911,1800.0,20.0,False,False
