intersection_id,leg_bearing
600099000,333.7
600099617,65.6
600099637,152.1
600105136,211.2
600105175,216.3
600105176,203.8
600105854,33.5
600105876,124.5
600105878,354.3
600121183,18.1
600121212,129.9
600125305,61.6
600125420,11.0
600127268,147.8
600134174,93.0
600137082,108.9
600137083,122.2
600137085,94.3
600137086,94.6
600137087,183.4
600137227,254.2
600137232,53.9
600137233,51.8
600137238,140.6
600137239,161.9
600137246,79.5
600137247,52.9
600137255,232.2
600137256,233.0
600137257,53.0
600137269,143.8
600137273,143.0
600137275,137.7
600137285,86.5
600137287,233.9
600137294,290.2
600138126,313.9
600138127,357.4
600138130,268.2
600138132,240.7
600176070,234.4
600176454,247.8
600176907,3.7
600177114,269.3
600177496,174.6
600177551,110.7
600177575,211.2
600177580,30.2
600177916,230.1
600181324,135.6
600280970,295.9
600356390,283.7
600356393,335.3
600359673,281.0
600362984,99.7
600364490,182.3
600364511,12.6
600364516,112.4
600364519,111.1
600367250,71.5
600367252,291.2
600371717,96.0
600371813,342.4
600371859,48.4
600371875,193.3
600371876,194.7
600371891,179.2
600371892,174.5
600371893,90.0
600372188,284.1
600373101,339.3
600376105,63.2
600376189,165.0
600384427,0.5
600384428,256.0
600384554,349.9
600384572,92.7
600384580,187.7
600393659,254.3
600395757,267.4
600395763,67.5
600395974,144.1
600402135,203.5
600407359,323.1
600407404,309.3
600407464,234.7
600407482,57.5
600407865,4.0
600407889,14.2
600408074,14.7
600409062,223.2
600409345,144.1
600409421,53.1
600409434,128.3
600409791,54.8
600409803,119.2
600410364,316.0
600410614,142.5
600410618,142.5
600412037,166.0
600412047,69.2
600412050,165.3
600412206,282.8
600412325,283.6
600412621,165.8
600412622,77.3
600412699,256.6
600412980,112.2
600412984,128.0
600413078,201.3
600413176,25.6
600413177,3.7
600413182,0.1
600413190,356.7
600413221,329.8
600413237,190.9
600413413,186.8
600413463,95.5
600413477,274.1
600413484,99.3
600413486,97.1
600413487,100.9
600413541,27.1
600413879,128.3
600413896,261.7
600417946,273.3
600417948,50.6
600418170,336.2
600418181,139.3
600418186,148.1
600418194,146.6
600418196,156.7
600418427,152.2
600418437,146.4
600418439,337.5
600418464,278.1
600423125,79.7
600423348,233.7
600423595,349.5
600423718,303.6
600423721,290.3
600424878,141.6
600426421,115.6
600426481,326.7
600426715,139.7
600426786,112.2
600446483,300.5
600446485,301.6
600446488,300.6
600446490,300.8
600446492,211.1
600446702,190.9
600446724,281.2
600446780,343.6
600446781,75.2
600446908,178.1
600446914,115.9
600446924,294.5
600447110,102.0
600447111,282.0
600447884,183.1
600447885,181.9
600448299,124.1
600448301,30.2
600448302,290.4
600448313,98.8
600448416,5.4
600448646,191.4
600450332,121.5
600450339,121.9
600451278,37.5
600451392,94.7
600451444,13.2
600451473,240.1
600451479,60.0
600451484,59.7
600457052,175.5
600457090,294.0
600458090,341.9
600476473,290.3
600477104,31.1
600477116,191.4
600481752,26.6
600481753,206.6
600481767,334.6
600481827,308.7
600482110,282.5
600482907,2.7
600483007,58.0
600483130,157.4
600483136,155.3
600483190,164.8
600484527,284.0
600484607,52.1
600484627,316.6
600484708,70.0
600484727,159.0
600484788,337.7
600484914,153.7
600484915,83.8
600484920,154.1
600484921,83.6
600484947,187.8
600484948,90.0
600484953,341.6
600484954,270.0
600484958,356.8
600485226,63.9
600485609,230.2
600485610,337.7
600485690,72.7
600485700,276.9
600485701,186.7
600486011,68.3
600486049,239.1
600486064,316.5
600486090,47.7
600486256,51.1
600486827,339.9
600487409,129.8
600487943,85.6
600487990,59.8
600488008,221.6
600488920,154.9
600488922,77.8
600488924,23.1
600491546,125.9
600491570,228.0
600491573,213.3
600491735,113.7
600492889,277.9
600492890,333.8
600492901,82.5
600492929,166.7
600493275,178.1
600493282,59.8
600493284,65.6
600493286,55.5
600493304,90.3
600494690,191.0
600494696,281.0
600496300,336.0
600496318,340.2
600496590,343.0
600496594,333.7
600509643,160.0
600509645,251.9
600509649,76.0
600509700,333.3
600510543,139.2
600530021,333.9
600538064,157.4
600540740,185.6
600552320,248.4
600552461,258.3
600553724,165.4
600562940,119.5
600569262,104.6
600569263,286.3
600569284,35.9
600572446,172.3
600572447,173.5
600572452,193.4
600572456,83.7
600572458,83.7
600572460,88.6
600572462,83.5
600572464,83.3
600575944,164.3
600578425,173.6
600588234,221.7
